Data;Czas;Kierunek;Przewoznik;Rejs;Status;;Lotnisko wylotowe
2025-04-05;21:20;LONDYN (STN);RYR;FR8533;0;;"WRO"
2025-04-05;21:30;WARSZAWA;LOT;LO3860;0;;"WRO"
2025-04-05;23:40;LONDYN (STN);RYR;FR8408;0;;"WRO"
2025-04-06;05:35;WARSZAWA;LOT;LO3850;0;;"WRO"
2025-04-06;05:45;PARYŻ (BVA);RYR;FR2068;0;;"WRO"
2025-04-06;05:45;ATENY;RYR;FR4937;0;;"WRO"
2025-04-06;05:45;PALMA DE MALLORCA;RYR;FR8031;0;;"WRO"
2025-04-06;05:50;BARCELONA GIRONA;RYR;FR9173;0;;"WRO"
2025-04-06;06:00;AMSTERDAM;KLM;KL1336;0;;"WRO"
2025-04-06;06:00;BARCELONA EL PRAT;WZZ;W61811;0;;"WRO"
2025-04-06;06:05;MONACHIUM;DLH;LH1635;0;;"WRO"
2025-04-06;06:15;LIVERPOOL;RYR;FR9649;0;;"WRO"
2025-04-06;06:40;FRANKFURT;DLA;EN8769;0;;"WRO"
2025-04-06;06:50;BOLONIA;RYR;FR4318;0;;"WRO"
2025-04-06;07:00;FUERTEVENTURA;ENT;ENT5021;0;;"WRO"
2025-04-06;08:00;ZADAR;RYR;FR8495;0;;"WRO"
2025-04-06;08:45;WARSZAWA;LOT;LO3852;0;;"WRO"
2025-04-06;08:55;RZYM (CIA);RYR;FR2113;0;;"WRO"
2025-04-06;09:35;LEEDS;RYR;FR4108;0;;"WRO"
2025-04-06;09:55;ZURYCH;SWR;LX1377;0;;"WRO"
2025-04-06;10:30;GDAŃSK;RYR;FR4105;0;;"WRO"
2025-04-06;10:55;FRANKFURT;DLA;EN8767;0;;"WRO"
2025-04-06;11:10;MALTA;RYR;FR3463;0;;"WRO"
2025-04-06;11:30;SZTOKHOLM ARLANDA;RYR;FR2354;0;;"WRO"
2025-04-06;11:55;OSLO TORP;RYR;FR2110;0;;"WRO"
2025-04-06;12:05;LONDYN (STN);RYR;FR8406;0;;"WRO"
2025-04-06;12:10;MEDIOLAN (BGY);RYR;FR9195;0;;"WRO"
2025-04-06;12:10;WARSZAWA;LOT;LO3854;0;;"WRO"
2025-04-06;12:45;PIZA;RYR;FR771;0;;"WRO"
2025-04-06;13:15;MONACHIUM;DLH;LH1631;0;;"WRO"
2025-04-06;13:50;BRISTOL;RYR;FR8213;0;;"WRO"
2025-04-06;14:00;AMSTERDAM;KLM;KL1338;0;;"WRO"
2025-04-06;14:10;EINDHOVEN;WZZ;W61825;0;;"WRO"
2025-04-06;14:50;WARSZAWA;LOT;LO3844;0;;"WRO"
2025-04-06;15:00;FRANKFURT;DLA;EN8765;0;;"WRO"
2025-04-06;16:25;KORFU;RYR;FR4556;0;;"WRO"
2025-04-06;16:55;MONACHIUM;DLH;LH1633;0;;"WRO"
2025-04-06;17:05;MANCHESTER;RYR;FR8307;0;;"WRO"
2025-04-06;17:20;WENECJA TREVISO;RYR;FR1880;0;;"WRO"
2025-04-06;17:25;EDYNBURG;RYR;FR1158;0;;"WRO"
2025-04-06;17:30;WALENCJA;RYR;FR4307;0;;"WRO"
2025-04-06;17:50;ALICANTE;RYR;FR9882;0;;"WRO"
2025-04-06;18:15;WARSZAWA;LOT;LO3848;0;;"WRO"
2025-04-06;18:20;MEDIOLAN (BGY);RYR;FR8845;0;;"WRO"
2025-04-06;18:30;LONDYN (LTN);WZZ;W61801;0;;"WRO"
2025-04-06;19:10;BOURNEMOUTH;RYR;FR3318;0;;"WRO"
2025-04-06;19:30;KOPENHAGA;SAS;SK766;0;;"WRO"
2025-04-06;21:30;WARSZAWA;LOT;LO3860;0;;"WRO"
2025-04-06;23:00;DUBLIN;RYR;FR99;0;;"WRO"
2025-04-06;23:45;LONDYN (STN);RYR;FR8408;0;;"WRO"
2025-04-07;05:35;WARSZAWA;LOT;LO3850;0;;"WRO"
2025-04-07;05:45;SHANNON;RYR;FR1173;0;;"WRO"
2025-04-07;05:50;ALICANTE;RYR;FR9882;0;;"WRO"
2025-04-07;05:55;PIZA;RYR;FR771;0;;"WRO"
2025-04-07;06:00;WALENCJA;RYR;FR4307;0;;"WRO"
2025-04-07;06:00;MONACHIUM;DLH;LH1635;0;;"WRO"
2025-04-07;06:00;MALAGA;WZZ;W61863;0;;"WRO"
2025-04-07;06:05;AMSTERDAM;KLM;KL1336;0;;"WRO"
2025-04-07;06:15;FRANKFURT;DLA;EN8769;0;;"WRO"
2025-04-07;06:15;PODGORICA;RYR;FR4841;0;;"WRO"
2025-04-07;06:35;OSLO TORP;RYR;FR2110;0;;"WRO"
2025-04-07;08:10;DUBROWNIK;RYR;FR5965;0;;"WRO"
2025-04-07;08:25;BRUKSELA (CRL);RYR;FR8373;0;;"WRO"
2025-04-07;08:30;GRAN CANARIA;ENT;ENT5057;0;;"WRO"
2025-04-07;08:45;WARSZAWA;LOT;LO3852;0;;"WRO"
2025-04-07;09:05;LARNACA;WZZ;W64582;0;;"WRO"
2025-04-07;10:40;PALERMO;RYR;FR2026;0;;"WRO"
2025-04-07;10:45;FRANKFURT;DLA;EN8767;0;;"WRO"
2025-04-07;10:50;BRISTOL;RYR;FR8213;0;;"WRO"
2025-04-07;10:55;MALTA;RYR;FR3463;0;;"WRO"
2025-04-07;11:05;WENECJA TREVISO;RYR;FR1880;0;;"WRO"
2025-04-07;12:05;GDAŃSK;RYR;FR4105;0;;"WRO"
2025-04-07;12:10;WARSZAWA;LOT;LO3854;0;;"WRO"
